treatment,claim_age,ID,text_full,thought,thought_count,thought_clean,age,female,coliving,kids,income,education,numeracy,savings,smoker,politics,benefit_eligible,perc_health,life_expectancy,ethnicity
0.0,62.0,1116849756.0,"i would receive reduced benefits but i would draw them longer. If I died early then at least I would receive some money out of my retirement.  If my company went bankrupt or my government changed the rules to get at my retirement, I would at least draw some of the money that was promised to me. I could use the money while I was still young or healthy enough to enjoy it. I'm worried about retirement plan going bankrupt and being paid pennies on the dollar by the government It's good to wait to collect because payout would be larger.                    ",It's good to wait to collect because payout would be larger.,6,good wait collect payout larger,51.0,0.0,1.0,3.0,150000,14.0,5.0,,0.0,Democrat,0.0,2.0,2.0,white
0.0,62.0,1116854812.0,I may not live until I am 66 I could use the money now! I would receive more per month                       ,I may not live until I am 66,3,may not live 66,57.0,0.0,0.0,4.0,27500,16.0,3.0,10000,1.0,Other,0.0,3.0,7.0,white
0.0,62.0,1116854812.0,I may not live until I am 66 I could use the money now! I would receive more per month                       ,I could use the money now!,3,could use money,57.0,0.0,0.0,4.0,27500,16.0,3.0,10000,1.0,Other,0.0,3.0,7.0,white
0.0,62.0,1116854812.0,I may not live until I am 66 I could use the money now! I would receive more per month                       ,I would receive more per month,3,receiv per month,57.0,0.0,0.0,4.0,27500,16.0,3.0,10000,1.0,Other,0.0,3.0,7.0,white
0.0,67.0,1116924391.0,not enough to live on enjoying time off more money to live on n/a                      ,not enough to live on,3,not enough live,56.0,1.0,0.0,0.0,42500,12.0,3.0,62500,1.0,Democrat,0.0,3.0,6.0,white
0.0,67.0,1116924391.0,not enough to live on enjoying time off more money to live on n/a                      ,enjoying time off,3,enjoy time off,56.0,1.0,0.0,0.0,42500,12.0,3.0,62500,1.0,Democrat,0.0,3.0,6.0,white
0.0,67.0,1116924391.0,not enough to live on enjoying time off more money to live on n/a                      ,more money to live on,3,money live,56.0,1.0,0.0,0.0,42500,12.0,3.0,62500,1.0,Democrat,0.0,3.0,6.0,white
0.0,62.0,1116967568.0,"I would start receiving my benefits as soon as possible. because the break even age to waiting is late seventies or early eighties. If you live to be in your late eighties or early nineties, you would receive less money.                        ",I would start receiving my benefits as soon as possible. because the break even age to waiting is late seventies or early eighties.,2,start receiv benefit soon possibl break even age wait late seventi earli,66.0,0.0,1.0,3.0,75000,18.0,7.0,875000,0.0,Independ,1.0,3.0,2.0,white
0.0,62.0,1116967568.0,"I would start receiving my benefits as soon as possible. because the break even age to waiting is late seventies or early eighties. If you live to be in your late eighties or early nineties, you would receive less money.                        ","If you live to be in your late eighties or early nineties, you would receive less money.",2,live late earli receiv less money,66.0,0.0,1.0,3.0,75000,18.0,7.0,875000,0.0,Independ,1.0,3.0,2.0,white
0.0,68.0,1116998995.0,It would be good to be able to be home for health reasons. It would be nice to be able to have time for family. It would be nice to take some courses. It would be nice to get a part time job and not have to be available full time. There would be time to volunteer for a good cause. It would be best to have the higher money to be able to live better. Working gives people something to get up for in the morning. Working might help fight depression because of lack of stimulation.                  ,It would be good to be able to be home for health reasons.,8,good abl home health reason,54.0,1.0,0.0,3.0,27500,14.0,2.0,10000,0.0,Democrat,0.0,2.0,7.0,white
0.0,68.0,1116998995.0,It would be good to be able to be home for health reasons. It would be nice to be able to have time for family. It would be nice to take some courses. It would be nice to get a part time job and not have to be available full time. There would be time to volunteer for a good cause. It would be best to have the higher money to be able to live better. Working gives people something to get up for in the morning. Working might help fight depression because of lack of stimulation.                  ,It would be nice to be able to have time for family.,8,nice abl time famili,54.0,1.0,0.0,3.0,27500,14.0,2.0,10000,0.0,Democrat,0.0,2.0,7.0,white
0.0,68.0,1116998995.0,It would be good to be able to be home for health reasons. It would be nice to be able to have time for family. It would be nice to take some courses. It would be nice to get a part time job and not have to be available full time. There would be time to volunteer for a good cause. It would be best to have the higher money to be able to live better. Working gives people something to get up for in the morning. Working might help fight depression because of lack of stimulation.                  ,It would be nice to take some courses.,8,nice take,54.0,1.0,0.0,3.0,27500,14.0,2.0,10000,0.0,Democrat,0.0,2.0,7.0,white
0.0,68.0,1116998995.0,It would be good to be able to be home for health reasons. It would be nice to be able to have time for family. It would be nice to take some courses. It would be nice to get a part time job and not have to be available full time. There would be time to volunteer for a good cause. It would be best to have the higher money to be able to live better. Working gives people something to get up for in the morning. Working might help fight depression because of lack of stimulation.                  ,It would be nice to get a part time job and not have to be available full time.,8,nice get part time job not avail full time,54.0,1.0,0.0,3.0,27500,14.0,2.0,10000,0.0,Democrat,0.0,2.0,7.0,white
0.0,68.0,1116998995.0,It would be good to be able to be home for health reasons. It would be nice to be able to have time for family. It would be nice to take some courses. It would be nice to get a part time job and not have to be available full time. There would be time to volunteer for a good cause. It would be best to have the higher money to be able to live better. Working gives people something to get up for in the morning. Working might help fight depression because of lack of stimulation.                  ,There would be time to volunteer for a good cause.,8,time volunt good caus,54.0,1.0,0.0,3.0,27500,14.0,2.0,10000,0.0,Democrat,0.0,2.0,7.0,white
0.0,68.0,1116998995.0,It would be good to be able to be home for health reasons. It would be nice to be able to have time for family. It would be nice to take some courses. It would be nice to get a part time job and not have to be available full time. There would be time to volunteer for a good cause. It would be best to have the higher money to be able to live better. Working gives people something to get up for in the morning. Working might help fight depression because of lack of stimulation.                  ,It would be best to have the higher money to be able to live better.,8,best higher money abl live better,54.0,1.0,0.0,3.0,27500,14.0,2.0,10000,0.0,Democrat,0.0,2.0,7.0,white
0.0,68.0,1116998995.0,It would be good to be able to be home for health reasons. It would be nice to be able to have time for family. It would be nice to take some courses. It would be nice to get a part time job and not have to be available full time. There would be time to volunteer for a good cause. It would be best to have the higher money to be able to live better. Working gives people something to get up for in the morning. Working might help fight depression because of lack of stimulation.                  ,Working gives people something to get up for in the morning.,8,work give peopl someth get,54.0,1.0,0.0,3.0,27500,14.0,2.0,10000,0.0,Democrat,0.0,2.0,7.0,white
0.0,68.0,1116998995.0,It would be good to be able to be home for health reasons. It would be nice to be able to have time for family. It would be nice to take some courses. It would be nice to get a part time job and not have to be available full time. There would be time to volunteer for a good cause. It would be best to have the higher money to be able to live better. Working gives people something to get up for in the morning. Working might help fight depression because of lack of stimulation.                  ,Working might help fight depression because of lack of stimulation.,8,work might help,54.0,1.0,0.0,3.0,27500,14.0,2.0,10000,0.0,Democrat,0.0,2.0,7.0,white
1.0,62.0,1117002496.0,To receive your full benefits Money to help me enjoy my retirement If I wait until age 67 I may have a health issue come up and not be able to enjoy my retirement Maybe I will die before age 67                      ,To receive your full benefits,4,receiv full benefit,49.0,1.0,1.0,2.0,,14.0,5.0,,0.0,Republic,0.0,4.0,5.0,white
1.0,62.0,1117002496.0,To receive your full benefits Money to help me enjoy my retirement If I wait until age 67 I may have a health issue come up and not be able to enjoy my retirement Maybe I will die before age 67                      ,Money to help me enjoy my retirement,4,money help enjoy retir,49.0,1.0,1.0,2.0,,14.0,5.0,,0.0,Republic,0.0,4.0,5.0,white
1.0,62.0,1117002496.0,To receive your full benefits Money to help me enjoy my retirement If I wait until age 67 I may have a health issue come up and not be able to enjoy my retirement Maybe I will die before age 67                      ,If I wait until age 67 I may have a health issue come up and not be able to enjoy my retirement,4,wait age 67 may health issu come not abl enjoy retir,49.0,1.0,1.0,2.0,,14.0,5.0,,0.0,Republic,0.0,4.0,5.0,white
1.0,62.0,1117002496.0,To receive your full benefits Money to help me enjoy my retirement If I wait until age 67 I may have a health issue come up and not be able to enjoy my retirement Maybe I will die before age 67                      ,Maybe I will die before age 67,4,mayb die age 67,49.0,1.0,1.0,2.0,,14.0,5.0,,0.0,Republic,0.0,4.0,5.0,white
1.0,66.0,1117010564.0,i would receive more money each month i could work longer for more pay i may not live long enough to receive benefits overall i would receive more money based on collecting more years                      ,i would receive more money each month,4,receiv money month,56.0,1.0,1.0,2.0,75000,16.0,5.0,200000,0.0,Independ,0.0,2.0,4.0,white
1.0,66.0,1117010564.0,i would receive more money each month i could work longer for more pay i may not live long enough to receive benefits overall i would receive more money based on collecting more years                      ,i could work longer for more pay,4,could work longer pay,56.0,1.0,1.0,2.0,75000,16.0,5.0,200000,0.0,Independ,0.0,2.0,4.0,white
1.0,66.0,1117010564.0,i would receive more money each month i could work longer for more pay i may not live long enough to receive benefits overall i would receive more money based on collecting more years                      ,i may not live long enough to receive benefits,4,may not live long enough receiv benefit,56.0,1.0,1.0,2.0,75000,16.0,5.0,200000,0.0,Independ,0.0,2.0,4.0,white
1.0,66.0,1117010564.0,i would receive more money each month i could work longer for more pay i may not live long enough to receive benefits overall i would receive more money based on collecting more years                      ,overall i would receive more money based on collecting more years,4,overal receiv money base collect year,56.0,1.0,1.0,2.0,75000,16.0,5.0,200000,0.0,Independ,0.0,2.0,4.0,white
1.0,67.0,1117011491.0,Can continue to work part-time Add more money to my IRA account Can't do it Only reason to do it would be if too sick to do anything.                      ,Can continue to work part-time,4,continu work part time,51.0,1.0,0.0,0.0,42500,18.0,4.0,10000,0.0,Independ,0.0,4.0,4.0,white
1.0,67.0,1117011491.0,Can continue to work part-time Add more money to my IRA account Can't do it Only reason to do it would be if too sick to do anything.                      ,Add more money to my IRA account,4,add money ira account,51.0,1.0,0.0,0.0,42500,18.0,4.0,10000,0.0,Independ,0.0,4.0,4.0,white
1.0,67.0,1117011491.0,Can continue to work part-time Add more money to my IRA account Can't do it Only reason to do it would be if too sick to do anything.                      ,Can't do it,4,not,51.0,1.0,0.0,0.0,42500,18.0,4.0,10000,0.0,Independ,0.0,4.0,4.0,white
1.0,67.0,1117011491.0,Can continue to work part-time Add more money to my IRA account Can't do it Only reason to do it would be if too sick to do anything.                      ,Only reason to do it would be if too sick to do anything.,4,reason sick anyth,51.0,1.0,0.0,0.0,42500,18.0,4.0,10000,0.0,Independ,0.0,4.0,4.0,white
1.0,66.0,1117017634.0,Iwould like to receive benifisFull Retirement Age  at the age of 66 I want to receive full retirement as I have worked long enough and want to enjoy like now I could not live without the full retirement benifits they are needed to have a good life It is nice to have money coming in each month and not have to go to work every day I will enjoy having the money each month to improve my life without working I can not think of anything else to put in  I did not want to work til 70  Iwanted to enjoy the life with out working and worring about where the money was coming from I have nothing else to say out this  I have nothing else to say out this  It will not goto next page I waited to receive benfits at 66 and there was too much pressure to contiue working  My company knew I was looking forward and they geve me a package to retire at 66 with a pay check for a year              ,Iwould like to receive benifisFull Retirement Age  at the age of 66,12,like receiv retir age age 66,67.0,1.0,1.0,3.0,42500,12.0,2.0,375000,0.0,Independ,1.0,3.0,1.0,white
1.0,66.0,1117017634.0,Iwould like to receive benifisFull Retirement Age  at the age of 66 I want to receive full retirement as I have worked long enough and want to enjoy like now I could not live without the full retirement benifits they are needed to have a good life It is nice to have money coming in each month and not have to go to work every day I will enjoy having the money each month to improve my life without working I can not think of anything else to put in  I did not want to work til 70  Iwanted to enjoy the life with out working and worring about where the money was coming from I have nothing else to say out this  I have nothing else to say out this  It will not goto next page I waited to receive benfits at 66 and there was too much pressure to contiue working  My company knew I was looking forward and they geve me a package to retire at 66 with a pay check for a year              ,I want to receive full retirement as I have worked long enough and want to enjoy like now,12,want receiv full retir work long enough want enjoy like,67.0,1.0,1.0,3.0,42500,12.0,2.0,375000,0.0,Independ,1.0,3.0,1.0,white
1.0,66.0,1117017634.0,Iwould like to receive benifisFull Retirement Age  at the age of 66 I want to receive full retirement as I have worked long enough and want to enjoy like now I could not live without the full retirement benifits they are needed to have a good life It is nice to have money coming in each month and not have to go to work every day I will enjoy having the money each month to improve my life without working I can not think of anything else to put in  I did not want to work til 70  Iwanted to enjoy the life with out working and worring about where the money was coming from I have nothing else to say out this  I have nothing else to say out this  It will not goto next page I waited to receive benfits at 66 and there was too much pressure to contiue working  My company knew I was looking forward and they geve me a package to retire at 66 with a pay check for a year              ,I waited to receive benfits at 66 and there was too much pressure to contiue working ,12,wait receiv benfit 66 much work,67.0,1.0,1.0,3.0,42500,12.0,2.0,375000,0.0,Independ,1.0,3.0,1.0,white
1.0,66.0,1117017634.0,Iwould like to receive benifisFull Retirement Age  at the age of 66 I want to receive full retirement as I have worked long enough and want to enjoy like now I could not live without the full retirement benifits they are needed to have a good life It is nice to have money coming in each month and not have to go to work every day I will enjoy having the money each month to improve my life without working I can not think of anything else to put in  I did not want to work til 70  Iwanted to enjoy the life with out working and worring about where the money was coming from I have nothing else to say out this  I have nothing else to say out this  It will not goto next page I waited to receive benfits at 66 and there was too much pressure to contiue working  My company knew I was looking forward and they geve me a package to retire at 66 with a pay check for a year              ,My company knew I was looking forward and they geve me a package to retire at 66 with a pay check for a year,12,compani look retir 66 pay check year,67.0,1.0,1.0,3.0,42500,12.0,2.0,375000,0.0,Independ,1.0,3.0,1.0,white
1.0,66.0,1117017634.0,Iwould like to receive benifisFull Retirement Age  at the age of 66 I want to receive full retirement as I have worked long enough and want to enjoy like now I could not live without the full retirement benifits they are needed to have a good life It is nice to have money coming in each month and not have to go to work every day I will enjoy having the money each month to improve my life without working I can not think of anything else to put in  I did not want to work til 70  Iwanted to enjoy the life with out working and worring about where the money was coming from I have nothing else to say out this  I have nothing else to say out this  It will not goto next page I waited to receive benfits at 66 and there was too much pressure to contiue working  My company knew I was looking forward and they geve me a package to retire at 66 with a pay check for a year              ,I could not live without the full retirement benifits they are needed to have a good life,12,could not live without full retir benifit need good life,67.0,1.0,1.0,3.0,42500,12.0,2.0,375000,0.0,Independ,1.0,3.0,1.0,white
1.0,66.0,1117017634.0,Iwould like to receive benifisFull Retirement Age  at the age of 66 I want to receive full retirement as I have worked long enough and want to enjoy like now I could not live without the full retirement benifits they are needed to have a good life It is nice to have money coming in each month and not have to go to work every day I will enjoy having the money each month to improve my life without working I can not think of anything else to put in  I did not want to work til 70  Iwanted to enjoy the life with out working and worring about where the money was coming from I have nothing else to say out this  I have nothing else to say out this  It will not goto next page I waited to receive benfits at 66 and there was too much pressure to contiue working  My company knew I was looking forward and they geve me a package to retire at 66 with a pay check for a year              ,It is nice to have money coming in each month and not have to go to work every day,12,nice money come month not go work everi day,67.0,1.0,1.0,3.0,42500,12.0,2.0,375000,0.0,Independ,1.0,3.0,1.0,white
1.0,66.0,1117017634.0,Iwould like to receive benifisFull Retirement Age  at the age of 66 I want to receive full retirement as I have worked long enough and want to enjoy like now I could not live without the full retirement benifits they are needed to have a good life It is nice to have money coming in each month and not have to go to work every day I will enjoy having the money each month to improve my life without working I can not think of anything else to put in  I did not want to work til 70  Iwanted to enjoy the life with out working and worring about where the money was coming from I have nothing else to say out this  I have nothing else to say out this  It will not goto next page I waited to receive benfits at 66 and there was too much pressure to contiue working  My company knew I was looking forward and they geve me a package to retire at 66 with a pay check for a year              ,I will enjoy having the money each month to improve my life without working,12,enjoy money month life without work,67.0,1.0,1.0,3.0,42500,12.0,2.0,375000,0.0,Independ,1.0,3.0,1.0,white
1.0,66.0,1117017634.0,Iwould like to receive benifisFull Retirement Age  at the age of 66 I want to receive full retirement as I have worked long enough and want to enjoy like now I could not live without the full retirement benifits they are needed to have a good life It is nice to have money coming in each month and not have to go to work every day I will enjoy having the money each month to improve my life without working I can not think of anything else to put in  I did not want to work til 70  Iwanted to enjoy the life with out working and worring about where the money was coming from I have nothing else to say out this  I have nothing else to say out this  It will not goto next page I waited to receive benfits at 66 and there was too much pressure to contiue working  My company knew I was looking forward and they geve me a package to retire at 66 with a pay check for a year              ,I can not think of anything else to put in ,12,not think anyth els put,67.0,1.0,1.0,3.0,42500,12.0,2.0,375000,0.0,Independ,1.0,3.0,1.0,white
1.0,66.0,1117017634.0,Iwould like to receive benifisFull Retirement Age  at the age of 66 I want to receive full retirement as I have worked long enough and want to enjoy like now I could not live without the full retirement benifits they are needed to have a good life It is nice to have money coming in each month and not have to go to work every day I will enjoy having the money each month to improve my life without working I can not think of anything else to put in  I did not want to work til 70  Iwanted to enjoy the life with out working and worring about where the money was coming from I have nothing else to say out this  I have nothing else to say out this  It will not goto next page I waited to receive benfits at 66 and there was too much pressure to contiue working  My company knew I was looking forward and they geve me a package to retire at 66 with a pay check for a year              ,I did not want to work til 70  Iwanted to enjoy the life with out working and worring about where the money was coming from,12,not want work til 70 enjoy life work money come,67.0,1.0,1.0,3.0,42500,12.0,2.0,375000,0.0,Independ,1.0,3.0,1.0,white
1.0,66.0,1117017634.0,Iwould like to receive benifisFull Retirement Age  at the age of 66 I want to receive full retirement as I have worked long enough and want to enjoy like now I could not live without the full retirement benifits they are needed to have a good life It is nice to have money coming in each month and not have to go to work every day I will enjoy having the money each month to improve my life without working I can not think of anything else to put in  I did not want to work til 70  Iwanted to enjoy the life with out working and worring about where the money was coming from I have nothing else to say out this  I have nothing else to say out this  It will not goto next page I waited to receive benfits at 66 and there was too much pressure to contiue working  My company knew I was looking forward and they geve me a package to retire at 66 with a pay check for a year              ,I have nothing else to say out this,12,noth els say,67.0,1.0,1.0,3.0,42500,12.0,2.0,375000,0.0,Independ,1.0,3.0,1.0,white
1.0,66.0,1117017634.0,Iwould like to receive benifisFull Retirement Age  at the age of 66 I want to receive full retirement as I have worked long enough and want to enjoy like now I could not live without the full retirement benifits they are needed to have a good life It is nice to have money coming in each month and not have to go to work every day I will enjoy having the money each month to improve my life without working I can not think of anything else to put in  I did not want to work til 70  Iwanted to enjoy the life with out working and worring about where the money was coming from I have nothing else to say out this  I have nothing else to say out this  It will not goto next page I waited to receive benfits at 66 and there was too much pressure to contiue working  My company knew I was looking forward and they geve me a package to retire at 66 with a pay check for a year              , I have nothing else to say out this ,12,noth els say,67.0,1.0,1.0,3.0,42500,12.0,2.0,375000,0.0,Independ,1.0,3.0,1.0,white
1.0,66.0,1117017634.0,Iwould like to receive benifisFull Retirement Age  at the age of 66 I want to receive full retirement as I have worked long enough and want to enjoy like now I could not live without the full retirement benifits they are needed to have a good life It is nice to have money coming in each month and not have to go to work every day I will enjoy having the money each month to improve my life without working I can not think of anything else to put in  I did not want to work til 70  Iwanted to enjoy the life with out working and worring about where the money was coming from I have nothing else to say out this  I have nothing else to say out this  It will not goto next page I waited to receive benfits at 66 and there was too much pressure to contiue working  My company knew I was looking forward and they geve me a package to retire at 66 with a pay check for a year              ,It will not goto next page,12,not next,67.0,1.0,1.0,3.0,42500,12.0,2.0,375000,0.0,Independ,1.0,3.0,1.0,white
0.0,62.0,1117040972.0,"start collecting sooner collect more collectively throughage 72 collect more in total through about age 78 difference in total collections at 85 is only about 21,000 between starting early and at 66 would be an extra $9,000 per year at age 62 to aid in early retirement as an enticement. only reason to collect later is the expectation to live beyond 78 for sure and possibly past 85                    ",start collecting sooner,6,start collect sooner,59.0,0.0,1.0,1.0,42500,12.0,6.0,200000,0.0,Republic,1.0,3.0,6.0,white
0.0,62.0,1117040972.0,"start collecting sooner collect more collectively throughage 72 collect more in total through about age 78 difference in total collections at 85 is only about 21,000 between starting early and at 66 would be an extra $9,000 per year at age 62 to aid in early retirement as an enticement. only reason to collect later is the expectation to live beyond 78 for sure and possibly past 85                    ",collect more collectively throughage 72,6,collect collect,59.0,0.0,1.0,1.0,42500,12.0,6.0,200000,0.0,Republic,1.0,3.0,6.0,white
0.0,62.0,1117040972.0,"start collecting sooner collect more collectively throughage 72 collect more in total through about age 78 difference in total collections at 85 is only about 21,000 between starting early and at 66 would be an extra $9,000 per year at age 62 to aid in early retirement as an enticement. only reason to collect later is the expectation to live beyond 78 for sure and possibly past 85                    ",collect more in total through about age 78,6,collect total age 78,59.0,0.0,1.0,1.0,42500,12.0,6.0,200000,0.0,Republic,1.0,3.0,6.0,white
0.0,62.0,1117040972.0,"start collecting sooner collect more collectively throughage 72 collect more in total through about age 78 difference in total collections at 85 is only about 21,000 between starting early and at 66 would be an extra $9,000 per year at age 62 to aid in early retirement as an enticement. only reason to collect later is the expectation to live beyond 78 for sure and possibly past 85                    ","difference in total collections at 85 is only about 21,000 between starting early and at 66",6,differ total collect 85 000 start earli 66,59.0,0.0,1.0,1.0,42500,12.0,6.0,200000,0.0,Republic,1.0,3.0,6.0,white
0.0,62.0,1117040972.0,"start collecting sooner collect more collectively throughage 72 collect more in total through about age 78 difference in total collections at 85 is only about 21,000 between starting early and at 66 would be an extra $9,000 per year at age 62 to aid in early retirement as an enticement. only reason to collect later is the expectation to live beyond 78 for sure and possibly past 85                    ","would be an extra $9,000 per year at age 62 to aid in early retirement as an enticement.",6,extra 000 per year age 62 earli retir,59.0,0.0,1.0,1.0,42500,12.0,6.0,200000,0.0,Republic,1.0,3.0,6.0,white
0.0,62.0,1117040972.0,"start collecting sooner collect more collectively throughage 72 collect more in total through about age 78 difference in total collections at 85 is only about 21,000 between starting early and at 66 would be an extra $9,000 per year at age 62 to aid in early retirement as an enticement. only reason to collect later is the expectation to live beyond 78 for sure and possibly past 85                    ",only reason to collect later is the expectation to live beyond 78 for sure and possibly past 85,6,reason collect later expect live 78 sure possibl past 85,59.0,0.0,1.0,1.0,42500,12.0,6.0,200000,0.0,Republic,1.0,3.0,6.0,white
1.0,62.0,1117041230.0,"more money,less money leave it to someone else to afford a nicer funeral get back some of what you put in before the Gov. goes broke.you may die before you get there. to eat and keep a roof over my head                     ","more money,less money",5,money less money,63.0,0.0,1.0,2.0,27500,10.0,6.0,10000,0.0,Independ,1.0,2.0,7.0,white
1.0,62.0,1117041230.0,"more money,less money leave it to someone else to afford a nicer funeral get back some of what you put in before the Gov. goes broke.you may die before you get there. to eat and keep a roof over my head                     ",leave it to someone else,5,leav someon els,63.0,0.0,1.0,2.0,27500,10.0,6.0,10000,0.0,Independ,1.0,2.0,7.0,white
1.0,62.0,1117041230.0,"more money,less money leave it to someone else to afford a nicer funeral get back some of what you put in before the Gov. goes broke.you may die before you get there. to eat and keep a roof over my head                     ",to afford a nicer funeral,5,afford,63.0,0.0,1.0,2.0,27500,10.0,6.0,10000,0.0,Independ,1.0,2.0,7.0,white
1.0,62.0,1117041230.0,"more money,less money leave it to someone else to afford a nicer funeral get back some of what you put in before the Gov. goes broke.you may die before you get there. to eat and keep a roof over my head                     ",get back some of what you put in before the Gov. goes broke.you may die before you get there.,5,get back put goe broke may die get,63.0,0.0,1.0,2.0,27500,10.0,6.0,10000,0.0,Independ,1.0,2.0,7.0,white
1.0,62.0,1117041230.0,"more money,less money leave it to someone else to afford a nicer funeral get back some of what you put in before the Gov. goes broke.you may die before you get there. to eat and keep a roof over my head                     ",to eat and keep a roof over my head,5,eat keep,63.0,0.0,1.0,2.0,27500,10.0,6.0,10000,0.0,Independ,1.0,2.0,7.0,white
1.0,65.0,1117056591.0,Would be able to receive more money would be receiving money for a longer period of time would enable me to retire earlier would probably receive more money over my lifetime as I would be drawing longer                      ,Would be able to receive more money,4,abl receiv money,65.0,0.0,0.0,4.0,150000,14.0,5.0,875000,0.0,Independ,1.0,4.0,1.0,white
1.0,65.0,1117056591.0,Would be able to receive more money would be receiving money for a longer period of time would enable me to retire earlier would probably receive more money over my lifetime as I would be drawing longer                      ,would be receiving money for a longer period of time,4,receiv money longer period time,65.0,0.0,0.0,4.0,150000,14.0,5.0,875000,0.0,Independ,1.0,4.0,1.0,white
1.0,65.0,1117056591.0,Would be able to receive more money would be receiving money for a longer period of time would enable me to retire earlier would probably receive more money over my lifetime as I would be drawing longer                      ,would enable me to retire earlier,4,enabl retir earlier,65.0,0.0,0.0,4.0,150000,14.0,5.0,875000,0.0,Independ,1.0,4.0,1.0,white
1.0,65.0,1117056591.0,Would be able to receive more money would be receiving money for a longer period of time would enable me to retire earlier would probably receive more money over my lifetime as I would be drawing longer                      ,would probably receive more money over my lifetime as I would be drawing longer,4,probabl receiv money lifetim draw longer,65.0,0.0,0.0,4.0,150000,14.0,5.0,875000,0.0,Independ,1.0,4.0,1.0,white
0.0,62.0,1117072913.0,i might not live to be 66 i can use the money i can stop working for whitey i can get more money if i wait four years                      ,i might not live to be 66,4,might not live 66,59.0,1.0,1.0,2.0,15000,12.0,4.0,10000,0.0,Democrat,0.0,1.0,6.0,black
0.0,62.0,1117072913.0,i might not live to be 66 i can use the money i can stop working for whitey i can get more money if i wait four years                      ,i can use the money,4,use money,59.0,1.0,1.0,2.0,15000,12.0,4.0,10000,0.0,Democrat,0.0,1.0,6.0,black
0.0,62.0,1117072913.0,i might not live to be 66 i can use the money i can stop working for whitey i can get more money if i wait four years                      ,i can stop working for whitey,4,stop work,59.0,1.0,1.0,2.0,15000,12.0,4.0,10000,0.0,Democrat,0.0,1.0,6.0,black
0.0,62.0,1117072913.0,i might not live to be 66 i can use the money i can stop working for whitey i can get more money if i wait four years                      ,i can get more money if i wait four years,4,get money wait four year,59.0,1.0,1.0,2.0,15000,12.0,4.0,10000,0.0,Democrat,0.0,1.0,6.0,black
0.0,62.0,1117074275.0,MIGHT NOT LIVE YHAT LONG ENJOY RETIREMENT EARLY AND WORK AS WELL HOPE RETIREMENT MONEY IS REPLENISHED BEFORE IT RUNS OUT NO REASONS TO WAIT                    ,MIGHT NOT LIVE YHAT LONG,6,might not live long,60.0,0.0,0.0,0.0,10000,12.0,4.0,10000,1.0,Democrat,0.0,3.0,7.0,black
0.0,62.0,1117074275.0,MIGHT NOT LIVE YHAT LONG ENJOY RETIREMENT EARLY AND WORK AS WELL HOPE RETIREMENT MONEY IS REPLENISHED BEFORE IT RUNS OUT NO REASONS TO WAIT                    ,ENJOY RETIREMENT EARLY,6,enjoy retir earli,60.0,0.0,0.0,0.0,10000,12.0,4.0,10000,1.0,Democrat,0.0,3.0,7.0,black
0.0,62.0,1117074275.0,MIGHT NOT LIVE YHAT LONG ENJOY RETIREMENT EARLY AND WORK AS WELL HOPE RETIREMENT MONEY IS REPLENISHED BEFORE IT RUNS OUT NO REASONS TO WAIT                    ,AND WORK AS WELL,6,work well,60.0,0.0,0.0,0.0,10000,12.0,4.0,10000,1.0,Democrat,0.0,3.0,7.0,black
0.0,62.0,1117074275.0,MIGHT NOT LIVE YHAT LONG ENJOY RETIREMENT EARLY AND WORK AS WELL HOPE RETIREMENT MONEY IS REPLENISHED BEFORE IT RUNS OUT NO REASONS TO WAIT                    ,HOPE RETIREMENT MONEY IS REPLENISHED,6,hope retir money,60.0,0.0,0.0,0.0,10000,12.0,4.0,10000,1.0,Democrat,0.0,3.0,7.0,black
0.0,62.0,1117074275.0,MIGHT NOT LIVE YHAT LONG ENJOY RETIREMENT EARLY AND WORK AS WELL HOPE RETIREMENT MONEY IS REPLENISHED BEFORE IT RUNS OUT NO REASONS TO WAIT                    ,BEFORE IT RUNS OUT,6,run,60.0,0.0,0.0,0.0,10000,12.0,4.0,10000,1.0,Democrat,0.0,3.0,7.0,black
0.0,62.0,1117074275.0,MIGHT NOT LIVE YHAT LONG ENJOY RETIREMENT EARLY AND WORK AS WELL HOPE RETIREMENT MONEY IS REPLENISHED BEFORE IT RUNS OUT NO REASONS TO WAIT                    ,NO REASONS TO WAIT,6,no reason wait,60.0,0.0,0.0,0.0,10000,12.0,4.0,10000,1.0,Democrat,0.0,3.0,7.0,black
1.0,70.0,1117078814.0,economic solvency keeping alert and active longer contributing to society helping others working on interpersonal relations augmenting a sense of well-being and independence serving the community accruing a larger monthly benefit maintaining identity through profession social interaction possibly extend life span being able to help family members financially keep abreast of innovations in profession won't be so tired more free time lead a life of restricted leisure spend more time with significant others getting my portion of the pie while I still can        ,economic solvency,18,econom,69.0,1.0,0.0,5.0,15000,18.0,4.0,,0.0,Democrat,1.0,3.0,7.0,white
1.0,70.0,1117078814.0,economic solvency keeping alert and active longer contributing to society helping others working on interpersonal relations augmenting a sense of well-being and independence serving the community accruing a larger monthly benefit maintaining identity through profession social interaction possibly extend life span being able to help family members financially keep abreast of innovations in profession won't be so tired more free time lead a life of restricted leisure spend more time with significant others getting my portion of the pie while I still can        ,keeping alert and active longer,18,keep activ longer,69.0,1.0,0.0,5.0,15000,18.0,4.0,,0.0,Democrat,1.0,3.0,7.0,white
